customer_id,tenure_months,contract_len_months,annual_revenue,num_projects,industry_risk,usage_mean_12m,usage_std_12m,usage_last_3m_mean,support_calls_12m,bill_mean_12m,churn,usage_seq,support_calls_seq,bill_seq
C00022,32,24,5726.03,1,0.4951445440216116,62.01757216130016,14.151163977252208,47.235924769847806,11,28.270222671772785,0,"[89.02181476384986, 72.07215884706233, 74.91372540099157, 76.5805656635691, 49.647831661006265, 48.6757010775233, 61.08098636583038, 65.41318897254983, 65.09711887367575, 38.53277322605596, 57.601415046574054, 45.57358603691341]","[0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 2]","[40.5798943479084, 32.853526960754806, 34.1488327332431, 34.908648761816174, 22.631573718765736, 22.188435635423392, 27.843287400584078, 29.818087897976298, 29.674009828428208, 17.564861720615436, 26.257152171977474, 20.774360883780318]"
C00023,23,6,12303.51,3,0.133836925161263,213.44017827685082,19.876358449886315,233.82317898442508,24,99.98613550384614,1,"[188.36176533397082, 177.03582754595536, 195.18013703893484, 206.62529089443441, 195.2879102374032, 216.68767188180723, 219.97345976303598, 227.57214275033633, 233.08839692305617, 225.6071185288738, 231.20050350411773, 244.66191492028375]","[1, 2, 4, 4, 1, 0, 1, 1, 1, 4, 3, 2]","[88.23814309224048, 82.93250307861672, 91.43221200050311, 96.79369882785205, 91.48269839773504, 101.50742516099719, 103.04665378693704, 106.60625982246752, 109.19035126035892, 105.68574345267399, 108.30596684535925, 114.61197032041245]"
C00024,13,12,8951.69,2,0.4557605336548402,120.85245055256509,14.376510712490903,133.69740887187953,17,55.95544430571223,1,"[103.32809816749815, 96.2102012843692, 106.44825123306738, 120.5142031511999, 121.95042851163359, 122.74189710503029, 113.68120822170417, 129.82007645808275, 134.44281588255703, 120.09238362771715, 129.00367377562225, 151.9961692122992]","[1, 0, 1, 1, 0, 0, 2, 3, 2, 0, 2, 5]","[47.841558990248295, 44.54592798900112, 49.286209473440756, 55.79883363259716, 56.46381500284454, 56.83026993689875, 52.63511402682623, 60.10751147204909, 62.24786888493814, 55.60352854159253, 59.72951189801825, 70.37518182009177]"
C00025,58,36,17888.87,3,0.6004844258380824,177.79274057803943,23.33388646499595,195.97548034366972,21,84.76810217846257,0,"[135.06077185883444, 152.466800136849, 156.8693611152345, 182.98338087782818, 146.9363287109278, 181.91872292298373, 179.24336032388638, 203.22368331930159, 206.88403663961822, 200.55980800358898, 186.13860236395254, 201.22803066346765]","[1, 1, 1, 2, 6, 1, 0, 1, 1, 3, 2, 2]","[64.39433506682688, 72.69318899525435, 74.79224398281661, 87.24289797650027, 70.056368361277, 86.73528988177182, 85.4597293081095, 96.8930784051478, 98.63826329434569, 95.62299474358294, 88.74724588441764, 95.94159024150032]"
C00026,26,12,16815.39,2,0.5703782135812873,129.76618583243808,16.411809178224647,142.1370523793378,8,64.72669301132876,0,"[117.8148709566474, 92.04932610789322, 119.40148247164451, 126.84557071536241, 123.19058270347566, 117.64626159631736, 148.53771460149756, 134.32126067666331, 150.97600302174232, 148.12873699626203, 142.6586917208269, 135.62372842092452]","[0, 0, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0]","[58.76543982287557, 45.91372116445408, 59.55683332651191, 63.269905506367294, 61.446816652457684, 58.68133835811486, 74.08983312517277, 66.9987404572366, 75.30603860303162, 73.88583724032208, 71.15740734134717, 67.64840453805354]"
C00027,29,12,5311.32,2,0.5798446245210559,117.2541334805631,9.771141708585926,114.29666733162566,14,49.385141920644344,0,"[135.15574582398256, 106.19184863646007, 102.83938353978652, 118.7612776028857, 126.02136951880878, 131.42329048266717, 109.02879801480033, 123.43807605320394, 111.29981009928518, 108.9922488702853, 118.58874831996147, 115.30900480463019]","[1, 1, 1, 2, 0, 1, 2, 2, 0, 1, 2, 1]","[56.92495002757713, 44.725924451921315, 43.31393188783253, 50.019921473111935, 53.07772983331119, 55.352913023236624, 45.920791903602606, 51.98969727842717, 46.87729766392512, 45.90539812058299, 49.94725552207242, 48.56589186213118]"
C00028,56,36,40006.1,2,0.08096849546400287,108.7114152225867,8.464932654514518,106.96716012997827,12,56.419736170260215,1,"[119.96208598114643, 113.59595798729558, 92.66825162518506, 97.68583920072587, 110.75785743208635, 113.50350244143415, 116.73922060529216, 116.14080342431639, 102.5819835836234, 106.5852650234537, 115.42759295521952, 98.88862241126162]","[0, 0, 0, 2, 0, 2, 1, 0, 2, 3, 1, 1]","[62.25868026492341, 58.954746992564104, 48.09355390459451, 50.697613162249816, 57.48181165986038, 58.90676383003882, 60.58605725798656, 60.275486933782105, 53.238645065559886, 55.31629332529478, 59.905340464637874, 51.32184118163032]"
C00029,45,36,17196.98,3,0.5553138305189855,93.86414867467278,9.921931965797544,100.50745384423512,14,50.069051548397844,0,"[78.8389850836281, 88.09692795103798, 75.59934520932822, 86.6082415963934, 109.09736531475087, 100.83912262489176, 96.4318495790816, 91.01260843929374, 98.32297676496242, 101.76982599875677, 106.43262513705103, 93.31991039689755]","[1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 1, 0]","[42.05432280493972, 46.992698374370974, 40.326232813661356, 46.19860270650915, 58.19476003208628, 53.789644929291924, 51.438715586893544, 48.54798182099458, 52.44748140314381, 54.2861010934428, 56.77333326580548, 49.77874374963451]"
C00030,7,24,16889.77,3,0.24137093527076842,82.55271544611415,11.752908361143813,81.21747233116834,8,33.74726166039142,0,"[74.96962237784908, 93.20681734476781, 97.98933748780291, 60.49798658345188, 76.4984081452041, 84.25914025614358, 95.2682768782772, 79.80405145129482, 84.48652783507337, 73.45782712171602, 70.0366984343161, 100.15789143747293]","[0, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0]","[30.647319707096326, 38.102621294382274, 40.057698820190005, 24.731365553823256, 31.272281987680408, 34.44484216100423, 38.94533874957078, 32.623617422301976, 34.53779740884797, 30.02930308814013, 28.630757633110015, 40.94419609854978]"
C00031,47,36,12747.07,4,0.30350252129233807,98.15743865032687,10.894498980700071,109.97297770286832,13,46.97125192220781,1,"[83.57756095145291, 95.41486475959796, 82.12095894700542, 90.54764165472443, 100.85924163371104, 82.83158915501808, 104.26637806798787, 100.76535689716617, 107.58673862865356, 105.4010846231778, 117.90345178031873, 106.61439670510848]","[2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 2]","[39.994347086412084, 45.65884879812458, 39.29731973278453, 43.329737874244096, 48.26414495529521, 39.63737740934028, 49.894561009221206, 48.21921831832774, 51.48345222838988, 50.43755182269869, 56.42030611454622, 51.01815771710926]"
C00032,48,6,15271.43,3,0.7918987206767043,49.54882286649228,10.033138970655031,48.52674267224737,4,23.012210955074163,0,"[49.419833862939946, 54.214856969049364, 42.97516556009642, 36.97078451933646, 32.82467553779031, 62.348346312311286, 64.2537651306335, 56.868894243869505, 49.12932424513837, 38.86911579547158, 61.36179634328897, 45.34931587798158]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0]","[22.9523039383398, 25.17928082434098, 19.95917397196056, 17.17052885042212, 15.2449304404831, 28.956758506753605, 29.84170182666144, 26.41190880856891, 22.817381084020113, 18.05218046718694, 28.498570104053606, 21.061812638098814]"
C00033,30,36,5620.27,3,0.3018615222724593,109.58661378041289,11.96863020417152,102.4267525474404,12,56.02803435604336,0,"[119.69517597427391, 132.8871396648792, 112.15476734675914, 126.53274788634644, 99.41730010707799, 104.39372585560866, 93.8314584710621, 106.80294815737946, 112.04384425924631, 103.16501520257695, 112.85372679065122, 91.26151564909301]","[1, 3, 0, 0, 0, 0, 2, 0, 1, 2, 2, 1]","[61.19621001500397, 67.94082753153697, 57.34104687904334, 64.69203583520091, 50.82879846206206, 53.37308141041255, 47.972941197257576, 54.60483760068446, 57.28433554958753, 52.74488203179463, 57.698401873279565, 46.65901388665673]"
C00034,35,12,26035.24,5,0.26241743827158703,78.60474710214781,15.649164953091034,59.23308413782568,7,35.40234688493023,1,"[102.54020345412029, 87.8417246214606, 86.96818698321225, 80.93859752659513, 83.09270018789684, 103.692535493247, 73.96920445803266, 68.39332512214504, 78.12123496558681, 45.493965467794915, 69.31756784021653, 62.88771910546559]","[0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 1]","[46.18250151758196, 39.56253687806206, 39.16910920827867, 36.45347656029774, 37.423650658587924, 46.70149381868012, 33.31457108592423, 30.80328236972131, 35.18458059201967, 20.48976946098341, 31.219546813248073, 28.32364365577754]"
C00035,11,12,5595.17,4,0.4265551568090014,82.06273827341475,10.617329338145232,86.02547178163621,7,36.226424077385005,1,"[72.51801241591518, 79.55906385013094, 72.71977932715113, 65.26900930577084, 90.34124749092733, 86.81706427801, 105.31351454375287, 72.59186488451383, 81.54688783989634, 82.95631733337883, 94.73998595347845, 80.38011205805132]","[0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3]","[32.01292482192354, 35.121182242687844, 32.10199440264927, 28.81286756900287, 39.880954646946904, 38.325211342693734, 46.49043060482183, 32.045526839634704, 35.99870298303304, 36.620892683405394, 41.822768535961444, 35.48363225585949]"
C00036,11,24,11918.16,2,0.6464690108843291,67.42068820039354,8.160717346971726,67.25777234679306,5,33.38231484746958,0,"[74.9103974248845, 60.665793263649434, 74.88389768677094, 68.42246686696217, 59.08676075884813, 65.30114629996271, 64.36723252116718, 68.17403610484665, 71.46321043725155, 76.70364355681366, 76.79393946500828, 48.27573401855727]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[37.09072895776183, 30.037732708679517, 37.07760802078099, 33.87833011737418, 29.255899095931586, 32.332856336422026, 31.87044331993846, 33.755323453691254, 35.383907440051615, 37.9786271470704, 38.02333577460371, 23.90298579732934]"
C00037,36,24,40318.74,4,0.7510396968906505,100.84168459192752,6.025998214320754,95.92663139778278,9,50.08209702342049,0,"[98.47762838811204, 105.69839493537543, 96.66892558058218, 106.63703197744789, 107.10230829456172, 95.77925349588708, 95.33659292533679, 113.51132817361835, 103.10885713886051, 95.57537444323094, 99.42863777309098, 92.77588197702644]","[2, 1, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2]","[48.908010209545665, 52.49413763558892, 48.009734562328894, 52.96030310675373, 53.191378318861595, 47.56788708779458, 47.34804377862681, 56.37435921318949, 51.20806745840292, 47.466632427705484, 49.38032029124884, 46.07629019099902]"
C00038,12,6,12852.99,4,0.2412882721665403,103.91372588340936,10.001524095060562,97.60777088976306,12,56.384454243771984,0,"[103.3794537881966, 98.44550115932746, 115.52953146566435, 123.4410452654148, 108.85005778182425, 108.77904574815634, 98.43683472845909, 93.00517114439607, 104.27475685018399, 94.64065185427083, 86.35804948629922, 111.82461132871912]","[1, 0, 0, 2, 0, 2, 1, 0, 2, 2, 1, 1]","[56.094553749394116, 53.41734990670304, 62.68728722169889, 66.98014058682128, 59.0629490979603, 59.02441737629345, 53.412647429040916, 50.46538147144464, 56.5803526571301, 51.3528069435711, 46.85859782667123, 60.67696665853477]"
C00039,58,12,22878.5,1,0.6653988778234635,136.52829890767802,9.814949713097533,143.47039262089382,13,60.203641134121504,0,"[131.77441199613352, 125.12619482309331, 140.65951884519995, 119.97973986052887, 133.0035384467011, 150.83510496193654, 124.94801754222658, 132.92845967544935, 148.6734228781851, 148.1478034217649, 137.71116333483218, 144.55221110608443]","[2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 0, 1]","[58.107362898000254, 55.17575909080664, 62.025347582928006, 52.906373694826115, 58.64935960000608, 66.51238316311648, 55.09718987723424, 58.6162527976992, 65.55916589272309, 65.32738826580903, 60.725238092792054, 63.74187265351674]"
C00040,49,24,21162.96,4,0.4873421757722073,171.95147735756214,12.909217812185172,167.31983874997925,14,85.09160269741012,0,"[158.6918032809826, 172.25400502114934, 156.5395300150413, 178.57659201576172, 189.24240634722273, 190.3750927577953, 182.01635443687698, 169.92353933863018, 163.8388888273481, 163.93609945397608, 150.9662222878596, 187.05719450810213]","[2, 3, 0, 0, 0, 2, 0, 1, 0, 1, 3, 2]","[78.52994393320391, 85.24131099972035, 77.46487380728166, 88.3700951708888, 93.64816110834967, 94.20868029382183, 90.07228989354525, 84.08806089100212, 81.07702154539665, 81.12512702344262, 74.70687664366558, 92.5667910586032]"
C00041,43,36,14667.93,3,0.46624064265957094,112.52649419777117,12.038328913242536,114.07931374343423,10,50.2235693783534,1,"[94.41735279602645, 94.27153164665665, 107.85743267559758, 105.46649307329959, 118.89164938419653, 116.07197656949509, 118.32611114503344, 113.30144333604258, 139.47599851660328, 109.11665524609361, 125.17617253068896, 107.94511345352012]","[2, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 1]","[42.14097757580037, 42.07589371564443, 48.139642948738135, 47.07250296671385, 53.06450755374493, 51.806012527813344, 52.812092785176745, 50.5694498048978, 62.25185044690117, 48.70166749756078, 55.86945750360289, 48.17877721364646]"
C00042,16,36,11164.87,4,0.5144755172562068,101.88033566134347,7.55685259708348,102.71407731485216,3,59.02969141394192,0,"[113.91942544025517, 107.74313343771576, 95.66427162396437, 115.09209539209394, 101.98382792191092, 102.78605410633068, 90.80941505088718, 94.18041359125905, 92.24315942714804, 99.9617174874659, 105.46161396312061, 102.71890049397]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[66.00516661178766, 62.42660938947736, 55.42809018683667, 66.68461417090785, 59.08965505820528, 59.55446668061585, 52.61517556982651, 54.56833956662028, 53.445890226857884, 57.91803980806539, 61.1046919687503, 59.515557729352096]"
